,all,our,over,remove,internet,order,receive,addresses,free,business,email,credit,000,hp,hpl,!,$,longest,total,address,telnet,technology,original,edu,average,font,cs,project,table,[,#,spam
1228,0.0,1.59,0.31,0.0,0.0,0.31,0.0,1.27,0.63,0.31,3.18,0.0,0.31,0.0,0.0,0.055,0.501,91,186,0.63,0.0,0.0,0.0,0.0,3.509,0.0,0.0,0.0,0.0,0.0,0.0,1
1229,0.56,2.25,0.0,1.12,0.0,0.0,0.0,0.0,0.56,3.38,0.0,0.0,0.0,0.0,0.0,1.13,0.347,140,195,0.56,0.0,0.0,0.0,0.0,4.875,0.0,0.0,0.0,0.0,0.0,0.0,1
1230,0.55,1.11,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.37,0.37,0.0,0.0,0.0,0.0,0.464,0.0,4,78,0.0,0.0,0.0,0.0,0.0,1.392,0.0,0.0,0.0,0.0,0.0,0.0,1
1231,0.0,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.443,0.0,31,107,0.0,0.0,0.0,0.0,0.0,4.652,0.0,0.0,0.0,0.0,0.0,0.0,1
1232,0.17,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,414,0.0,0.0,0.0,0.0,0.0,2.039,1.23,0.0,0.0,0.0,0.0,0.0,1
1233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.112,0.336,19,222,0.0,0.0,0.0,0.0,0.33,2.96,0.0,0.0,0.0,0.0,0.0,0.0,1
1234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,2.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,62,0.0,0.0,0.0,0.0,0.0,1.512,0.0,0.0,0.0,0.0,0.0,0.0,1
1235,0.12,0.36,0.24,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.693,0.0,11,195,0.0,0.0,0.0,0.0,0.0,1.335,0.0,0.0,0.0,0.0,0.0,0.0,1
1236,0.29,1.07,0.19,0.19,0.97,0.87,0.09,0.09,0.0,0.0,1.17,0.68,0.09,0.0,0.0,0.405,0.233,49,877,0.19,0.0,0.0,0.0,0.0,4.32,0.0,0.0,0.0,0.0,0.202,0.031,1
1237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25,0.0,0.0,0.0,0.754,0.188,119,161,0.0,0.0,0.0,0.0,0.0,5.551,0.0,0.0,0.0,0.0,0.0,0.0,1
1238,0.36,0.36,0.36,1.09,0.0,0.0,0.0,0.0,0.36,1.83,0.73,0.0,0.36,0.0,0.0,0.427,0.061,192,305,0.0,0.0,0.0,0.0,0.0,4.42,0.0,0.0,0.0,0.0,0.0,0.0,1
1239,0.22,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,425,0.0,0.0,0.22,0.0,0.0,2.47,0.0,0.0,0.0,0.0,0.0,0.03,1
1240,0.0,0.68,0.09,0.09,0.0,0.29,0.48,0.0,0.58,0.87,0.19,0.0,0.0,0.0,0.0,0.06,0.045,20,329,0.19,0.0,0.0,0.0,0.0,1.597,0.0,0.0,0.0,0.0,0.0,0.0,1
1241,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,0.0,0.84,0.0,0.0,0.6,0.3,82,197,0.42,0.0,0.0,0.0,0.0,4.02,0.0,0.0,0.0,0.0,0.0,0.0,1
1242,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,0.0,0.84,0.0,0.0,0.6,0.3,82,197,0.42,0.0,0.0,0.0,0.0,4.02,0.0,0.0,0.0,0.0,0.0,0.0,1
1243,0.4,0.4,0.0,0.4,0.0,0.0,0.0,0.4,0.8,0.0,0.0,0.4,0.0,0.0,0.0,0.116,0.116,54,207,0.4,0.4,0.0,0.0,0.0,4.058,0.0,0.0,0.0,0.0,0.0,0.0,1
1244,0.0,0.0,0.63,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.613,12,174,0.0,0.0,0.0,0.0,0.0,1.251,0.0,0.0,0.0,0.0,0.0,0.0,1
1245,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.0,1.25,1.25,1.25,0.0,0.0,0.0,0.0,0.298,0.0,32,171,1.25,0.0,0.0,0.0,0.0,3.976,0.0,0.0,0.0,0.0,0.0,0.0,1
1246,0.79,0.26,0.0,0.26,0.26,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.077,0.0,29,171,0.0,0.0,0.52,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,1
1247,0.0,2.83,0.0,0.0,0.0,0.0,0.0,0.0,1.41,1.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,142,0.7,0.0,0.0,0.0,0.0,4.176,0.0,0.0,0.0,0.0,0.0,0.126,1
1248,0.55,2.22,0.0,0.55,0.0,0.0,0.0,0.0,0.55,3.88,0.0,0.0,0.0,0.0,0.0,1.191,0.34,140,202,0.55,0.0,0.0,0.0,0.0,4.59,0.0,0.0,0.0,0.0,0.0,0.0,1
1249,0.72,0.72,0.0,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.729,0.121,32,249,0.0,0.0,0.0,0.0,0.0,7.781,0.0,0.0,0.0,0.0,0.0,0.0,1
1250,0.84,0.84,0.0,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.776,0.129,168,249,0.0,0.0,0.0,0.0,0.0,10.375,0.0,0.0,0.0,0.0,0.0,0.0,1
1251,0.72,0.72,0.0,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.729,0.121,32,249,0.0,0.0,0.0,0.0,0.0,7.781,0.0,0.0,0.0,0.0,0.0,0.0,1
1252,0.81,0.4,0.0,0.81,0.4,0.0,0.0,0.0,3.27,0.0,1.22,0.0,2.04,0.0,0.0,0.64,0.8,181,505,1.22,0.0,0.0,0.0,0.0,7.651,0.0,0.0,0.0,0.0,0.0,0.0,1
1253,0.58,0.63,0.17,0.0,0.0,0.75,0.34,0.0,0.58,0.05,0.17,2.61,0.17,0.0,0.0,0.13,0.186,131,1107,0.05,0.0,0.0,0.0,0.0,4.225,0.0,0.0,0.0,0.0,0.0,0.027,1
1254,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.85,0.0,0.0,0.0,0.0,0.0,0.0,1.417,0.0,12,103,0.0,0.0,0.0,0.0,0.0,3.029,0.0,0.0,0.0,0.0,0.0,0.0,1
1255,0.0,1.3,0.0,0.0,0.0,0.0,0.65,0.0,1.3,1.3,0.0,0.0,0.0,0.0,0.0,0.515,0.103,12,51,0.0,0.0,0.0,0.0,0.0,2.04,0.0,0.0,0.0,0.0,0.0,0.0,1
1256,0.0,0.0,0.0,1.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,60,84,0.0,0.0,0.0,0.0,0.0,4.941,0.0,0.0,0.0,0.0,0.0,0.0,1
1257,0.0,0.32,0.0,0.0,0.32,0.32,0.0,0.0,2.56,0.96,0.0,0.0,0.0,0.0,0.0,0.492,0.0,25,166,0.0,0.0,0.0,0.0,0.0,2.184,0.0,0.0,0.0,0.0,0.049,0.0,1
1258,0.64,0.64,0.0,0.64,0.0,2.59,1.29,0.0,0.64,0.64,0.64,0.0,0.0,0.0,0.0,0.233,0.0,4,25,0.64,0.0,0.0,0.0,0.0,1.136,0.0,0.0,0.0,0.0,0.0,0.0,1
1259,0.0,0.49,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.645,0.064,25,135,0.0,0.0,0.0,0.0,0.0,3.552,0.0,0.0,0.0,0.0,0.0,0.064,1
1260,0.88,0.44,1.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,2.2,0.0,0.0,0.444,0.37,16,140,0.0,0.0,0.0,0.0,0.0,2.413,0.0,0.0,0.0,0.0,0.0,0.0,1
1261,0.69,0.69,0.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.701,0.116,34,281,0.0,0.0,0.0,0.0,0.0,8.781,0.0,0.0,0.0,0.0,0.0,0.0,1
1262,0.88,0.44,1.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,2.2,0.0,0.0,0.444,0.37,16,140,0.0,0.0,0.0,0.0,0.0,2.413,0.0,0.0,0.0,0.0,0.0,0.0,1
1263,0.88,0.44,1.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,2.2,0.0,0.0,0.444,0.37,16,140,0.0,0.0,0.0,0.0,0.0,2.413,0.0,0.0,0.0,0.0,0.0,0.0,1
1264,0.88,0.44,1.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,2.2,0.0,0.0,0.444,0.37,16,142,0.0,0.0,0.0,0.0,0.0,2.448,0.0,0.0,0.0,0.0,0.0,0.0,1
1265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.443,0.088,16,83,0.0,0.0,0.0,0.0,0.0,1.693,0.0,0.0,0.0,0.0,0.0,0.0,1
1266,1.01,0.8,0.8,0.5,0.0,0.8,0.3,1.61,0.1,0.0,1.11,0.2,0.6,0.0,0.0,0.49,0.158,669,1351,0.2,0.0,0.0,0.2,0.1,8.55,0.0,0.0,0.0,0.0,0.0,0.015,1
1267,1.66,1.66,0.0,1.66,0.0,0.0,0.0,0.0,3.33,0.0,0.0,0.0,0.0,0.0,0.0,1.424,0.0,59,146,0.0,0.0,0.0,0.0,0.0,24.333,0.0,0.0,0.0,0.0,0.0,0.0,1
1268,1.01,0.8,0.8,0.5,0.0,0.8,0.3,1.61,0.1,0.0,1.11,0.2,0.6,0.0,0.0,0.49,0.158,669,1351,0.2,0.0,0.0,0.2,0.1,8.55,0.0,0.0,0.0,0.0,0.0,0.015,1
1269,0.0,0.52,0.0,0.0,0.43,0.0,0.17,0.0,0.87,0.0,0.0,0.17,0.0,0.0,0.0,0.25,0.721,35,617,0.17,0.0,0.0,0.0,0.0,2.742,0.0,0.0,0.0,0.0,0.0,0.0,1
1270,0.8,0.8,1.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.0,48,138,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1271,1.05,2.63,0.52,1.05,0.0,0.0,0.52,0.0,1.05,1.05,1.05,0.0,0.52,0.0,0.0,1.276,0.729,19,98,0.52,0.0,0.0,0.0,0.0,3.062,0.0,0.0,0.0,0.0,0.091,0.091,1
1272,0.17,1.45,0.34,0.05,0.05,0.05,0.05,0.0,0.0,0.69,0.05,0.23,0.75,0.0,0.0,0.02,0.163,12,458,0.0,0.0,0.0,0.0,0.0,1.796,0.0,0.0,0.0,0.0,0.0,0.0,1
1273,0.0,0.52,0.0,0.0,0.52,0.0,0.17,0.0,0.87,0.0,0.0,0.17,0.0,0.0,0.0,0.342,0.716,35,336,0.17,0.0,0.0,0.0,0.0,2.973,0.0,0.0,0.0,0.0,0.0,0.0,1
1274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.415,0.0,9,42,0.0,0.0,0.0,0.0,0.0,1.909,0.0,0.0,0.0,0.0,0.0,0.0,1
1275,0.4,0.2,0.9,0.2,0.5,0.8,0.2,1.5,0.0,0.2,1.6,0.2,0.1,0.0,0.0,0.307,0.175,669,1214,0.3,0.0,0.0,0.2,0.0,6.937,0.0,0.0,0.0,0.0,0.0,0.014,1
1276,1.04,1.04,0.0,0.0,1.39,0.34,0.0,0.0,0.0,0.0,0.0,2.09,0.34,0.0,0.0,0.157,0.105,60,142,0.0,0.0,0.0,0.0,0.0,2.366,0.0,0.0,0.0,0.0,0.0,0.0,1
1277,1.14,0.12,0.0,0.0,0.12,0.25,0.12,1.14,0.0,0.12,2.04,0.12,0.0,0.0,0.0,0.371,0.061,84,475,0.89,0.0,0.12,0.0,0.0,2.878,0.0,0.0,0.0,0.0,0.0,0.0,1
1278,1.15,0.12,0.0,0.0,0.12,0.25,0.12,1.15,0.0,0.12,2.04,0.12,0.0,0.0,0.0,0.37,0.061,84,475,0.89,0.0,0.12,0.0,0.0,2.878,0.0,0.0,0.0,0.0,0.0,0.0,1
1279,0.68,0.0,0.58,0.0,0.58,0.58,0.0,0.97,0.0,0.19,1.46,0.38,0.58,0.0,0.0,0.569,0.207,691,1689,0.19,0.0,0.0,0.0,0.0,12.064,0.0,0.0,0.0,0.0,0.0,0.034,1
1280,0.72,0.0,0.62,0.0,0.62,0.62,0.0,1.04,0.0,0.2,1.56,0.41,0.62,0.0,0.0,0.548,0.199,685,1516,0.2,0.0,0.0,0.0,0.0,14.301,0.0,0.0,0.0,0.0,0.0,0.033,1
1281,0.3,0.61,0.3,0.0,0.0,0.0,0.3,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,212,0.3,0.0,0.0,0.0,0.0,2.141,0.0,0.0,0.3,0.0,0.0,0.0,1
1282,0.0,1.13,0.0,1.13,0.0,0.0,0.0,0.0,1.13,1.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,106,0.0,0.0,0.0,0.0,0.0,3.925,0.0,0.0,0.0,0.0,0.0,0.479,1
1283,0.17,1.45,0.34,0.05,0.05,0.05,0.05,0.0,0.0,0.69,0.05,0.23,0.75,0.0,0.0,0.02,0.163,12,458,0.0,0.0,0.0,0.0,0.0,1.796,0.0,0.0,0.0,0.0,0.0,0.0,1
1284,0.0,0.32,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.263,0.105,110,188,0.0,0.0,0.0,0.0,0.0,3.418,0.0,0.0,0.0,0.0,0.0,0.0,1
1285,0.72,0.0,0.62,0.0,0.62,0.62,0.0,1.14,0.0,0.2,1.56,0.41,0.62,0.0,0.0,0.548,0.199,685,1514,0.2,0.0,0.0,0.0,0.0,14.283,0.0,0.0,0.0,0.0,0.0,0.033,1
1286,0.99,0.39,0.0,0.19,0.0,0.19,0.0,0.0,0.0,0.19,0.19,0.59,0.19,0.0,0.0,0.174,0.548,97,993,0.39,0.0,0.19,0.0,0.0,4.965,0.0,0.0,0.0,0.0,0.0,0.0,1
1287,0.0,0.43,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55,114,0.0,0.0,0.0,0.0,0.0,2.923,0.0,0.0,0.0,0.0,0.0,0.0,1
1288,0.6,0.3,0.2,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,5.942,1.334,54,724,0.5,0.0,0.0,0.0,0.0,5.838,0.0,0.0,0.0,0.0,0.0,0.0,1
1289,0.0,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.39,0.39,0.0,0.0,1.19,0.0,0.0,0.64,0.256,30,112,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,1
1290,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.392,0.0,67,115,0.0,0.0,0.0,0.0,0.0,3.965,0.0,0.0,0.0,0.0,0.0,0.0,1
1291,0.0,0.54,0.27,0.0,1.62,0.0,0.0,0.54,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.463,0.0,65,405,0.0,0.0,1.35,0.0,0.0,7.941,0.0,0.0,0.0,0.0,0.038,0.0,1
1292,0.26,0.26,0.0,0.0,0.0,0.0,0.26,0.26,0.8,0.0,0.26,0.0,0.0,0.0,0.0,0.471,0.0,15,188,0.0,0.0,0.0,0.0,0.0,2.088,0.0,0.0,0.0,0.0,0.0,0.0,1
1293,0.0,0.9,0.0,0.9,0.0,0.0,0.0,0.0,1.81,0.0,1.81,0.0,0.0,0.0,0.0,1.492,0.0,66,106,0.9,0.0,0.9,0.0,0.0,5.3,0.0,0.0,0.0,0.0,0.0,19.829,1
1294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.231,70,263,0.44,0.0,0.0,0.0,0.0,5.977,0.0,0.0,0.0,0.0,0.0,0.0,1
1295,0.55,0.55,0.0,0.0,0.55,0.0,0.0,0.0,1.11,0.0,0.55,0.0,0.55,0.0,0.0,0.484,0.08,85,201,0.55,0.0,0.0,0.0,0.0,8.375,0.0,0.0,0.55,0.0,0.0,0.0,1
1296,0.0,1.21,0.0,0.8,0.0,0.0,0.4,0.0,1.61,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,24,229,0.0,0.0,0.0,0.0,0.0,4.49,0.8,0.0,0.0,0.0,0.0,0.07,1
1297,0.0,1.06,0.0,1.6,0.0,0.0,0.0,0.53,0.0,0.0,0.53,0.0,0.0,0.0,0.0,0.159,0.0,51,123,0.53,0.0,0.0,0.0,0.0,4.555,0.0,0.0,0.0,0.0,0.079,0.0,1
1298,0.0,1.17,0.0,0.0,0.0,0.0,0.0,0.0,1.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,42,2.35,0.0,0.0,0.0,0.0,5.25,0.0,0.0,0.0,0.0,0.0,0.0,1
1299,0.0,0.0,0.0,0.0,6.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.48,10,32,0.0,0.0,0.0,0.0,0.0,1.684,0.0,0.0,0.0,0.0,0.0,0.0,1
1300,0.0,0.8,0.0,0.8,0.0,0.0,0.0,0.0,0.8,0.8,0.8,0.0,0.0,0.0,0.0,0.27,0.0,19,81,0.8,0.0,0.0,0.0,0.0,3.115,0.0,0.0,0.0,0.0,0.0,0.0,1
1301,0.0,0.8,0.0,0.8,0.0,0.0,0.0,0.0,0.8,0.8,0.8,0.0,0.0,0.0,0.0,0.269,0.0,19,81,0.8,0.0,0.0,0.0,0.0,3.115,0.0,0.0,0.0,0.0,0.0,0.0,1
1302,0.35,1.66,0.0,0.0,0.0,0.23,0.71,0.0,0.59,0.11,0.0,0.0,0.47,0.0,0.0,0.155,0.233,54,504,0.0,0.0,0.0,0.0,0.0,3.625,0.0,0.0,0.0,0.0,0.0,0.019,1
1303,1.21,0.43,0.6,0.43,0.26,0.69,0.26,0.6,0.78,0.17,1.39,0.17,0.95,0.0,0.0,0.271,0.243,583,1375,0.26,0.0,0.0,0.0,0.0,6.395,0.0,0.0,0.0,0.0,0.0,0.013,1
1304,0.7,0.6,0.2,0.4,0.1,1.41,0.1,0.0,0.1,0.0,1.11,0.4,0.0,0.0,0.0,0.994,0.391,56,1042,0.1,0.0,0.0,0.0,0.0,3.176,0.0,0.0,0.0,0.0,0.26,0.032,1
1305,0.0,0.0,0.22,0.22,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.647,0.0,21,215,0.0,0.0,0.0,0.0,0.0,1.869,0.0,0.0,0.0,0.0,0.0,0.0,1
1306,0.4,0.2,0.9,0.2,0.5,0.8,0.2,1.6,0.0,0.2,1.7,0.2,0.1,0.0,0.0,0.334,0.174,669,1200,0.3,0.0,0.0,0.2,0.0,6.896,0.0,0.0,0.0,0.0,0.0,0.014,1
1307,0.49,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.49,0.0,0.49,0.0,0.0,0.0,0.0,0.845,0.195,47,281,0.49,0.0,0.49,0.0,0.0,7.205,0.0,0.0,0.0,0.0,0.0,0.0,1
1308,0.65,0.65,0.0,0.65,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.233,0.0,23,135,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,1
1309,1.25,1.25,0.62,0.0,0.0,0.0,0.0,0.0,1.25,0.62,0.0,0.0,0.62,0.0,0.0,0.331,0.11,30,152,0.0,0.0,0.0,0.0,0.0,3.897,0.62,0.0,0.0,0.0,0.0,0.11,1
1310,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.0,0.0,0.0,0.0,0.564,0.0,19,62,0.0,0.0,0.0,0.0,0.0,2.818,0.0,0.0,0.0,0.0,0.0,0.0,1
1311,0.0,0.0,0.29,0.29,2.04,0.0,0.29,0.29,1.16,2.33,1.16,0.0,0.0,0.0,0.0,0.044,0.0,24,145,0.29,0.0,0.0,0.0,0.0,1.559,0.0,0.0,0.0,0.0,0.0,0.0,1
1312,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.0,0.0,0.0,0.269,0.0,45,464,0.95,0.0,0.0,0.0,0.0,4.18,0.0,0.0,0.0,0.0,0.0,0.0,1
1313,0.38,0.05,0.16,0.0,0.05,0.35,0.24,0.13,0.19,0.43,0.48,0.0,1.14,0.0,0.0,0.268,0.15,195,3313,0.13,0.0,0.0,0.0,0.0,6.761,0.0,0.0,0.0,0.02,0.0,0.159,1
1314,0.38,0.05,0.19,0.0,0.05,0.35,0.24,0.13,0.19,0.43,0.48,0.0,1.14,0.0,0.0,0.273,0.15,195,3327,0.13,0.0,0.0,0.0,0.0,6.789,0.0,0.0,0.0,0.02,0.0,0.159,1
1315,0.55,0.27,0.27,0.0,1.39,0.27,0.27,0.0,0.0,1.39,0.55,1.95,0.0,0.0,0.0,2.001,0.093,63,341,0.27,0.0,0.0,0.0,0.0,3.706,0.0,0.0,0.0,0.0,0.0,0.0,1
1316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.354,29,85,0.0,0.0,1.05,0.0,0.0,4.047,0.0,0.0,0.0,0.0,0.0,0.0,1
1317,0.03,0.07,0.03,0.0,0.03,0.0,0.0,0.0,0.17,0.03,0.0,0.03,0.1,0.0,0.0,0.013,0.065,46,3220,0.1,0.0,0.0,0.0,0.0,2.11,0.0,0.0,0.0,0.03,0.0,0.0,1
1318,0.33,0.08,0.41,0.08,0.24,0.0,0.33,0.24,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.271,0.191,264,667,0.33,0.0,0.0,0.0,0.0,4.904,0.0,0.0,0.0,0.0,0.0,0.095,1
1319,0.27,1.09,0.0,0.0,0.0,0.82,0.0,0.0,0.27,0.54,0.0,0.0,0.0,0.0,0.0,0.085,0.128,20,164,0.27,0.0,0.0,0.0,0.0,2.484,0.0,0.0,0.0,0.0,0.0,0.0,1
1320,0.59,0.0,0.98,0.19,0.19,1.38,0.0,0.0,0.98,0.0,0.0,0.39,0.0,0.0,0.0,0.765,0.316,76,632,0.39,0.0,0.0,0.0,0.0,6.652,0.0,0.0,0.0,0.0,0.0,0.026,1
1321,0.0,3.84,0.0,0.0,1.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.203,0.0,10,45,0.0,0.0,0.0,0.0,0.0,1.956,0.0,0.0,0.0,0.0,0.0,0.0,1
1322,0.37,0.14,0.11,0.0,0.07,0.97,0.11,0.03,0.03,0.07,0.07,0.0,0.33,0.0,0.0,0.069,0.221,72,819,0.44,0.0,0.0,0.11,0.0,3.426,0.0,0.0,0.0,0.0,0.0,0.11,1
1323,0.0,0.0,0.0,0.0,3.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.198,0.198,25,81,0.0,0.0,0.0,0.0,0.0,3.857,0.0,0.0,0.0,0.0,0.0,0.0,1
1324,0.78,1.17,0.0,0.0,0.0,0.0,0.0,0.0,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.094,20,222,0.0,0.0,0.0,0.0,0.0,4.111,0.0,0.0,0.0,0.0,0.0,0.0,1
1325,1.02,0.68,0.34,0.34,0.0,0.0,0.0,0.0,2.04,0.0,0.34,0.0,0.0,0.0,0.0,0.222,0.0,56,328,0.34,0.0,0.0,0.0,0.0,6.978,0.0,0.0,0.0,0.0,0.0,4.008,1
1326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,45,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,1
1327,0.48,1.45,0.0,0.0,0.0,0.48,0.0,0.0,0.64,0.32,0.0,0.0,0.0,0.0,0.0,0.594,0.0,128,557,0.0,0.0,0.16,0.0,0.0,5.683,0.0,0.0,0.0,0.0,0.0,0.0,1
1328,0.56,0.28,0.28,0.0,1.4,0.28,0.28,0.0,0.0,1.4,0.56,1.97,0.0,0.0,0.0,1.282,0.094,63,339,0.28,0.0,0.0,0.0,0.0,3.725,0.0,0.0,0.0,0.0,0.0,0.0,1
1329,0.0,0.3,0.3,0.61,0.0,0.61,0.0,0.0,0.3,0.3,0.61,0.0,0.0,0.0,0.0,0.103,0.051,64,343,0.0,0.0,0.0,0.0,0.0,6.125,0.0,0.0,0.0,0.0,0.0,0.0,1
1330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,78,0.0,0.0,0.0,0.0,0.0,4.333,0.0,0.0,0.0,0.0,0.0,0.0,1
1331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.537,0.0,12,25,0.0,0.0,0.0,0.0,0.0,2.777,0.0,0.0,0.0,0.0,0.0,0.0,1
1332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,78,0.0,0.0,0.0,0.0,0.0,4.333,0.0,0.0,0.0,0.0,0.0,0.0,1
1333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.537,0.0,12,25,0.0,0.0,0.0,0.0,0.0,2.777,0.0,0.0,0.0,0.0,0.0,0.0,1
1334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,78,0.0,0.0,0.0,0.0,0.0,4.333,0.0,0.0,0.0,0.0,0.0,0.0,1
1335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.537,0.0,12,25,0.0,0.0,0.0,0.0,0.0,2.777,0.0,0.0,0.0,0.0,0.0,0.0,1
1336,0.53,0.21,0.1,0.1,0.53,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.74,0.0,0.0,0.016,0.066,29,381,0.0,0.0,0.0,0.0,0.0,2.104,0.0,0.0,0.0,0.0,0.0,0.0,1
1337,0.0,0.0,0.0,1.15,0.0,0.0,1.15,0.0,0.38,0.0,0.38,0.38,1.92,0.0,0.0,0.486,0.347,6,74,0.0,0.0,0.0,0.0,0.0,1.608,0.0,0.0,0.0,0.0,0.0,0.0,1
1338,0.68,0.68,0.0,0.68,0.0,0.0,0.0,0.0,0.0,0.0,4.1,0.0,1.36,0.0,0.0,1.089,0.242,60,157,0.0,0.0,0.0,0.0,0.0,3.488,0.0,0.0,0.0,0.0,0.0,0.0,1
